"book_edition_id","direct_quote","direct_quote_rights_note","evidence_character","exact_locator","executive_role_context","extraction_method","factual_verification_status","geographic_context","human_review_status","independent_agent_review_status","industry_context","institutional_author","locator_type","machine_extraction_confidence","machine_review_status","neutral_paraphrase","organization_at_source_time","person_id","provenance","publication_status","reviewed_at","reviewed_by","revision_history","source_date","source_id","speaker_role_at_source_time","statement_id","statement_scope","statement_type","topic_ids","uncertainty","workflow_status"
"null","null","null","vendor_presenter_recommendation","00:28:51","[""role-ciso"",""role-cio"",""role-cto"",""role-board-director""]","speaker_labeled_platform_caption_review_checked_against_video","normative_not_empirical","[""geo-global""]","approved","not_reviewed","[""cross-industry enterprise""]","SailPoint Technologies","timestamp","0.99","ready_for_human_review","Shillinglaw recommends assigning every AI agent a human owner and a succession chain so oversight transfers when an owner leaves.","SailPoint Technologies","person-amy-shillinglaw","[{""source_url"":""https://developer.sailpoint.com/discuss/t/governing-ai-agents-with-agent-identity-security/188944"",""accessed_at"":""2026-08-15"",""retrieval_method"":""official embedded video and platform captions"",""exact_locator"":""00:28:51-00:29:50"",""content_hash"":""sha256:a254342e28dcc6b6bd1994f5366e0ea44c02899eacb3a2861a795f567a5ced7c"",""batch_id"":""BATCH-2026-004"",""prompt_id"":""OEII-MEDIA-RESEARCH"",""prompt_version"":""2.0"",""notes"":null}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-004""}]","2025-11-20","source-sailpoint-governing-ai-agents-2025","Technical Advocate","statement-BATCH-2026-004-017","Human accountability and succession for enterprise AI agents.","recommendation","[""topic-ai-governance"",""topic-non-human-identity""]","null","published"
"null","null","null","vendor_presenter_recommendation","00:32:52","[""role-ciso"",""role-cio"",""role-cto""]","speaker_labeled_platform_caption_review_checked_against_video","normative_with_product_demonstration","[""geo-global""]","approved","not_reviewed","[""cross-industry enterprise""]","SailPoint Technologies","timestamp","0.99","ready_for_human_review","Shillinglaw recommends certifying both inbound access—the users and entitlements allowed to invoke an agent—and outbound access—the tools, machine accounts, and resources available to the agent.","SailPoint Technologies","person-amy-shillinglaw","[{""source_url"":""https://developer.sailpoint.com/discuss/t/governing-ai-agents-with-agent-identity-security/188944"",""accessed_at"":""2026-08-15"",""retrieval_method"":""official embedded video and platform captions"",""exact_locator"":""00:32:52-00:33:19"",""content_hash"":""sha256:a254342e28dcc6b6bd1994f5366e0ea44c02899eacb3a2861a795f567a5ced7c"",""batch_id"":""BATCH-2026-004"",""prompt_id"":""OEII-MEDIA-RESEARCH"",""prompt_version"":""2.0"",""notes"":null}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-004""}]","2025-11-20","source-sailpoint-governing-ai-agents-2025","Technical Advocate","statement-BATCH-2026-004-018","Dual-sided access certification for agent identities.","recommendation","[""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The demonstration shows one vendor implementation rather than comparative evidence.","published"
"null","null","null","secondary_summary","Official HTML publication page, Abstract, sentences 1-4, accessed 2026-08-15","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","source_reported_not_independently_verified","[""United States"",""global issues discussed""]","approved","not_started","[""cross-sector""]","NIST Center for AI Standards and Innovation","html_section","0.95","machine_checked","The NIST synthesis says respondents broadly regarded agent security concerns as both novel and an obstacle to adoption.","National Institute of Standards and Technology","null","[{""source_url"":""https://www.nist.gov/publications/summary-analysis-responses-request-information-regarding-security-considerations-ai"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""Official HTML publication page, Abstract, sentences 1-4, accessed 2026-08-15"",""content_hash"":""32c07aeeb8f49694dd407080eab757c905dc4395871b52edd46a113208064a03"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-001; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2026-05-18","source-BATCH-2026-005-001","authors of the NIST RFI response synthesis","statement-BATCH-2026-006-001","Self-selected respondents to the CAISI request for information.","empirical_finding","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The accessible page gives neither a respondent count nor the threshold used for broad agreement.","published"
"null","null","null","author_interpretation","Official HTML publication page, Abstract, sentence 5, accessed 2026-08-15","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","attribution_verified","[""United States"",""global issues discussed""]","approved","not_started","[""cross-sector""]","NIST Center for AI Standards and Innovation","html_section","0.95","machine_checked","The authors conclude that established cybersecurity practice remains useful for agents but needs modification for agent-specific risks.","National Institute of Standards and Technology","null","[{""source_url"":""https://www.nist.gov/publications/summary-analysis-responses-request-information-regarding-security-considerations-ai"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""Official HTML publication page, Abstract, sentence 5, accessed 2026-08-15"",""content_hash"":""32c07aeeb8f49694dd407080eab757c905dc4395871b52edd46a113208064a03"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-001; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2026-05-18","source-BATCH-2026-005-001","authors of the NIST RFI response synthesis","statement-BATCH-2026-006-002","The NIST authors' synthesis of the RFI response corpus.","interpretation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The public page does not disclose the underlying coding method or quantify support.","published"
"null","null","null","secondary_summary","Official HTML publication page, Abstract, final sentence, accessed 2026-08-15","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","attribution_verified","[""United States"",""global issues discussed""]","approved","not_started","[""cross-sector""]","NIST Center for AI Standards and Innovation","html_section","0.95","machine_checked","The synthesis presents government guidance, information exchange, and standards promotion as possible public-sector responses.","National Institute of Standards and Technology","null","[{""source_url"":""https://www.nist.gov/publications/summary-analysis-responses-request-information-regarding-security-considerations-ai"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""Official HTML publication page, Abstract, final sentence, accessed 2026-08-15"",""content_hash"":""32c07aeeb8f49694dd407080eab757c905dc4395871b52edd46a113208064a03"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-001; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2026-05-18","source-BATCH-2026-005-001","authors of the NIST RFI response synthesis","statement-BATCH-2026-006-003","Options identified in the RFI response corpus and summarized by NIST.","policy_position","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The accessible page does not report how many respondents supported each option.","published"
"null","null","null","normative_recommendation","PDF file p. 5 (document p. 1), Section 1 ""Introduction"", July 2024 version","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","not_applicable","[""United States"",""cross-sectoral global applicability""]","approved","not_started","[""cross-sector""]","National Institute of Standards and Technology","pdf_page","0.94","machine_checked","NIST frames this publication as a voluntary, cross-sector companion to the AI Risk Management Framework for generative-AI risk decisions.","National Institute of Standards and Technology","null","[{""source_url"":""https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""PDF file p. 5 (document p. 1), Section 1 \""Introduction\"", July 2024 version"",""content_hash"":""6e73620ab6b64e90ef2c04bf0e0d6246185a2f4b1b13cab0df494496cff89b6a"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-002; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","null","source-BATCH-2026-005-002","institutional author of the NIST AI RMF profile","statement-BATCH-2026-006-004","Organizations designing, developing, deploying, or using generative AI across sectors.","definition","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","This is a profile description, not evidence that use of the profile improves outcomes.","published"
"null","null","null","normative_recommendation","PDF file p. 18 (document p. 14), GOVERN 1.2, Action GV-1.2-001, July 2024 version","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","not_applicable","[""United States"",""cross-sectoral global applicability""]","approved","not_started","[""cross-sector""]","National Institute of Standards and Technology","pdf_page","0.94","machine_checked","Organizations should document where training and generated data came from and how those data evolved, while accounting for proprietary constraints.","National Institute of Standards and Technology","null","[{""source_url"":""https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""PDF file p. 18 (document p. 14), GOVERN 1.2, Action GV-1.2-001, July 2024 version"",""content_hash"":""6e73620ab6b64e90ef2c04bf0e0d6246185a2f4b1b13cab0df494496cff89b6a"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-002; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","null","source-BATCH-2026-005-002","institutional author of the NIST AI RMF profile","statement-BATCH-2026-006-005","Voluntary cross-sector generative-AI risk management.","recommendation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","NIST does not evaluate the effectiveness of this action in the profile.","published"
"null","null","null","normative_recommendation","PDF file p. 18 (document p. 14), GOVERN 1.2, Action GV-1.2-002, July 2024 version","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","not_applicable","[""United States"",""cross-sectoral global applicability""]","approved","not_started","[""cross-sector""]","National Institute of Standards and Technology","pdf_page","0.94","machine_checked","Organizations should assess risk-relevant generative-AI capabilities and the robustness of safeguards before deployment and repeatedly afterward.","National Institute of Standards and Technology","null","[{""source_url"":""https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""PDF file p. 18 (document p. 14), GOVERN 1.2, Action GV-1.2-002, July 2024 version"",""content_hash"":""6e73620ab6b64e90ef2c04bf0e0d6246185a2f4b1b13cab0df494496cff89b6a"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-002; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","null","source-BATCH-2026-005-002","institutional author of the NIST AI RMF profile","statement-BATCH-2026-006-006","Internal and external evaluation of generative-AI systems.","recommendation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The profile supplies guidance rather than comparative outcome evidence.","published"
"null","null","null","author_interpretation","PDF file p. 53 (document p. 49), Appendix A.1.4 ""Limitations of Current Pre-deployment Test Approaches"", July 2024 version","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","attribution_verified","[""United States"",""cross-sectoral global applicability""]","approved","not_started","[""cross-sector""]","National Institute of Standards and Technology","pdf_page","0.94","machine_checked","NIST cautions that laboratory tests and benchmark datasets may not transfer to heterogeneous real deployment conditions or measure broader impacts.","National Institute of Standards and Technology","null","[{""source_url"":""https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""PDF file p. 53 (document p. 49), Appendix A.1.4 \""Limitations of Current Pre-deployment Test Approaches\"", July 2024 version"",""content_hash"":""6e73620ab6b64e90ef2c04bf0e0d6246185a2f4b1b13cab0df494496cff89b6a"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-002; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","null","source-BATCH-2026-005-002","institutional author of the NIST AI RMF profile","statement-BATCH-2026-006-007","Pre-deployment testing and evaluation of generative-AI systems.","methodological_claim","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The document does not quantify the size of any generalization gap.","published"
"null","null","null","normative_recommendation","PDF file p. 53 (document p. 49), Appendix A.1.5 ""Structured Public Feedback"", July 2024 version","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","not_applicable","[""United States"",""cross-sectoral global applicability""]","approved","not_started","[""cross-sector""]","National Institute of Standards and Technology","pdf_page","0.94","machine_checked","Organizations can use structured public feedback to test whether a system behaves as intended and to inform lifecycle decisions.","National Institute of Standards and Technology","null","[{""source_url"":""https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""PDF file p. 53 (document p. 49), Appendix A.1.5 \""Structured Public Feedback\"", July 2024 version"",""content_hash"":""6e73620ab6b64e90ef2c04bf0e0d6246185a2f4b1b13cab0df494496cff89b6a"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-002; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","null","source-BATCH-2026-005-002","institutional author of the NIST AI RMF profile","statement-BATCH-2026-006-008","Participatory engagement, field testing, and red-teaming for generative-AI systems.","recommendation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The profile describes possible uses and does not estimate effectiveness.","published"
"null","null","null","normative_recommendation","Revision 02 HTML, Section 3 ""Agents are workloads"", paragraphs 1-3","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","not_applicable","[""global standards context""]","approved","not_started","[""cross-sector""]","Kasselman et al. (joint Internet-Draft authors)","html_section","0.95","machine_checked","Revision 02 treats an AI agent as a workload that must authenticate to the tools, services, models, and other systems with which it interacts.","Internet Engineering Task Force","null","[{""source_url"":""https://www.ietf.org/archive/id/draft-klrc-aiagent-auth-02.html"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""Revision 02 HTML, Section 3 \""Agents are workloads\"", paragraphs 1-3"",""content_hash"":""e34f335c56546a6d91d88d43159c9f80d4dcfbbad020d41c31607fc56848befa"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-003; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2026-06-01","source-BATCH-2026-005-003","joint authors of revision 02","statement-BATCH-2026-006-009","The conceptual model in an expiring Internet-Draft.","definition","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The draft is a work in progress and may change before any RFC publication.","published"
"null","null","null","normative_recommendation","Revision 02 HTML, Section 5 ""Agent Identifier"", normative paragraph","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","not_applicable","[""global standards context""]","approved","not_started","[""cross-sector""]","Kasselman et al. (joint Internet-Draft authors)","html_section","0.95","machine_checked","The draft requires each participating agent to receive one WIMSE identifier.","Internet Engineering Task Force","null","[{""source_url"":""https://www.ietf.org/archive/id/draft-klrc-aiagent-auth-02.html"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""Revision 02 HTML, Section 5 \""Agent Identifier\"", normative paragraph"",""content_hash"":""e34f335c56546a6d91d88d43159c9f80d4dcfbbad020d41c31607fc56848befa"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-003; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2026-06-01","source-BATCH-2026-005-003","joint authors of revision 02","statement-BATCH-2026-006-010","Agents participating in the proposed authentication and authorization framework.","recommendation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","Revision 02 is not an RFC and has no reported interoperability testing.","published"
"null","null","null","normative_recommendation","Revision 02 HTML, Section 6 ""Agent Credentials"", paragraphs 1-3","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","not_applicable","[""global standards context""]","approved","not_started","[""cross-sector""]","Kasselman et al. (joint Internet-Draft authors)","html_section","0.95","machine_checked","Agent credentials should expire quickly, must state an expiration time, and must be cryptographically tied to the agent identifier.","Internet Engineering Task Force","null","[{""source_url"":""https://www.ietf.org/archive/id/draft-klrc-aiagent-auth-02.html"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""Revision 02 HTML, Section 6 \""Agent Credentials\"", paragraphs 1-3"",""content_hash"":""e34f335c56546a6d91d88d43159c9f80d4dcfbbad020d41c31607fc56848befa"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-003; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2026-06-01","source-BATCH-2026-005-003","joint authors of revision 02","statement-BATCH-2026-006-011","Primary runtime credentials in the proposed framework.","recommendation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The normative language belongs to an expiring draft, not an adopted standard.","published"
"null","null","null","normative_recommendation","Revision 02 HTML, Section 4 ""Agent Identity Management System"", Figure 2 and component definitions","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","not_applicable","[""global standards context""]","approved","not_started","[""cross-sector""]","Kasselman et al. (joint Internet-Draft authors)","html_section","0.95","machine_checked","The proposed Agent Identity Management System separates identity, credential provisioning, authentication, authorization, policy, lifecycle events, and observability into a common control model.","Internet Engineering Task Force","null","[{""source_url"":""https://www.ietf.org/archive/id/draft-klrc-aiagent-auth-02.html"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""Revision 02 HTML, Section 4 \""Agent Identity Management System\"", Figure 2 and component definitions"",""content_hash"":""e34f335c56546a6d91d88d43159c9f80d4dcfbbad020d41c31607fc56848befa"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-003; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2026-06-01","source-BATCH-2026-005-003","joint authors of revision 02","statement-BATCH-2026-006-012","Logical architecture proposed for agent authentication and authorization.","strategic_framework","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","No deployment or interoperability results are reported.","published"
"null","null","null","normative_recommendation","Revision 02 HTML, Section 3 ""Agents are workloads"", paragraph after Figure 1","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","not_applicable","[""global standards context""]","approved","not_started","[""cross-sector""]","Kasselman et al. (joint Internet-Draft authors)","html_section","0.95","machine_checked","Authorization and audit records should retain the human or system delegation context when an agent acts for another principal.","Internet Engineering Task Force","null","[{""source_url"":""https://www.ietf.org/archive/id/draft-klrc-aiagent-auth-02.html"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""Revision 02 HTML, Section 3 \""Agents are workloads\"", paragraph after Figure 1"",""content_hash"":""e34f335c56546a6d91d88d43159c9f80d4dcfbbad020d41c31607fc56848befa"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-003; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2026-06-01","source-BATCH-2026-005-003","joint authors of revision 02","statement-BATCH-2026-006-013","Agents acting on behalf of users or systems.","recommendation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","This is proposed behavior in revision 02.","published"
"null","null","null","author_interpretation","Revision 02 HTML, Section 13 ""Security Considerations"", opening paragraph","[""role-ciso"",""role-cio"",""role-cto"",""role-general-counsel"",""role-board-director""]","Machine-assisted close reading of the exact verified source version; original neutral paraphrase; human review pending.","attribution_verified","[""global standards context""]","approved","not_started","[""cross-sector""]","Kasselman et al. (joint Internet-Draft authors)","html_section","0.95","machine_checked","The draft assembles existing identity and authorization specifications into an agent framework instead of claiming a wholly new protocol family.","Internet Engineering Task Force","null","[{""source_url"":""https://www.ietf.org/archive/id/draft-klrc-aiagent-auth-02.html"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Exact verified source version inherited from BATCH-2026-005 and statement-level close reading"",""exact_locator"":""Revision 02 HTML, Section 13 \""Security Considerations\"", opening paragraph"",""content_hash"":""e34f335c56546a6d91d88d43159c9f80d4dcfbbad020d41c31607fc56848befa"",""batch_id"":""BATCH-2026-006"",""prompt_id"":""OEII-STATEMENT-CODING"",""prompt_version"":""2.0"",""notes"":""Source eligibility inherited from source-BATCH-2026-005-003; human attribution and publication review pending.""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-006""}]","2026-06-01","source-BATCH-2026-005-003","joint authors of revision 02","statement-BATCH-2026-006-014","The specification strategy of draft-klrc-aiagent-auth-02.","interpretation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity""]","The combined framework remains untested in the source.","published"
